actual,nn_predicted,naive_predicted
4225.0,4713.104,7869.0
4880.0,5410.248,9020.0
5502.0,5999.398,9668.0
5064.0,5565.234,9365.0
4840.0,5121.0024,8589.0
5211.0,5002.69,7530.0
4994.0,4819.652,6361.0
4974.0,4934.1274,5213.0
5108.0,5085.225,4554.0
5006.0,4979.5776,4664.0
4779.0,4838.4946,4878.0
4550.0,4591.1875,4806.0
4125.0,4312.6777,4354.0
3450.0,3881.684,4146.0
3270.0,3767.0913,4156.0
3045.0,3513.7195,3529.0
3528.0,3885.686,4269.0
3947.0,4152.2495,4290.0
3731.0,3925.3381,4134.0
3281.0,3625.4934,3908.0
2999.0,3416.9614,3748.0
2992.0,3485.8076,3738.0
2727.0,3392.1536,3735.0
2877.0,3528.6929,3671.0
3461.0,4471.649,4225.0
5145.0,7290.4424,4880.0
6442.0,9196.063,5502.0
6595.0,9196.428,5064.0
5910.0,8468.916,4840.0
4879.0,6923.278,5211.0
3470.0,4828.8335,4994.0
2066.0,3062.398,4974.0
1636.0,2629.475,5108.0
1490.0,2407.0566,5006.0
1231.0,2167.8286,4779.0
1490.0,2224.2546,4550.0
1408.0,2240.88,4125.0
1401.0,2228.2544,3450.0
1250.0,2157.9004,3270.0
1132.0,1960.5613,3045.0
1094.0,2021.7129,3528.0
1087.0,1991.1113,3947.0
1172.0,1989.6636,3731.0
1286.0,2057.8872,3281.0
1506.0,2143.0613,2999.0
1669.0,2426.1658,2992.0
1813.0,2498.026,2727.0
2360.0,3188.942,2877.0
3483.0,4880.597,3461.0
4388.0,6040.396,5145.0
5129.0,6651.9834,6442.0
5211.0,6287.946,6595.0
5018.0,5732.378,5910.0
3719.0,4404.202,4879.0
4914.0,4617.3916,3470.0
4887.0,4442.731,2066.0
5147.0,4858.7886,1636.0
5444.0,5220.2627,1490.0
5670.0,5424.555,1231.0
5740.0,5551.595,1490.0
5777.0,5566.9453,1408.0
5396.0,5221.094,1401.0
4108.0,4256.1978,1250.0
3851.0,3985.7947,1132.0
4026.0,4094.9688,1094.0
3859.0,3928.835,1087.0
3809.0,3924.9849,1172.0
3819.0,3868.3394,1286.0
3900.0,4006.6704,1506.0
3832.0,4001.867,1669.0
3754.0,3982.841,1813.0
3732.0,3846.345,2360.0
3674.0,3869.6514,3483.0
4189.0,4918.864,4388.0
4508.0,5552.944,5129.0
4667.0,5732.8184,5211.0
4320.0,5552.595,5018.0
3808.0,4977.086,3719.0
3208.0,4094.3071,4914.0
2452.0,3291.7012,4887.0
2435.0,3248.8018,5147.0
2377.0,3256.4556,5444.0
2515.0,3232.4744,5670.0
2499.0,3244.5825,5740.0
2519.0,3362.2212,5777.0
2574.0,3376.4216,5396.0
3524.0,3909.3083,4108.0
5407.0,5345.319,3851.0
3927.0,4176.4385,4026.0
4074.0,4256.144,3859.0
6295.0,5928.11,3809.0
6426.0,6109.78,3819.0
6643.0,6273.0093,3900.0
6620.0,6312.4614,3832.0
3872.0,4152.694,3754.0
3673.0,4280.968,3732.0
5538.0,6740.6206,3674.0
9324.0,10562.44,4189.0
10064.0,11742.988,4508.0
10355.0,12021.367,4667.0
8417.0,10314.785,4320.0
7611.0,9077.106,3808.0
5978.0,6777.946,3208.0
4264.0,4590.2607,2452.0
4548.0,4658.4077,2435.0
4649.0,4789.858,2377.0
4343.0,4470.5474,2515.0
4144.0,4232.469,2499.0
6014.0,5705.9395,2519.0
3689.0,3834.4026,2574.0
2304.0,2934.2295,3524.0
2282.0,2924.6892,5407.0
3722.0,3843.5684,3927.0
3918.0,4053.1975,4074.0
2441.0,3221.999,6295.0
4035.0,4267.8833,6426.0
4100.0,4320.838,6643.0
3741.0,3967.0508,6620.0
3692.0,3876.7363,3872.0
4859.0,5468.3066,3673.0
6802.0,7961.891,5538.0
8584.0,10220.764,9324.0
11904.0,13075.315,10064.0
12848.0,13438.386,10355.0
10189.0,11050.803,8417.0
11500.0,10835.0,7611.0
10276.0,8905.863,5978.0
9664.0,8013.277,4264.0
9457.0,8193.753,4548.0
5405.0,5025.2046,4649.0
9464.0,8111.102,4343.0
9985.0,8580.449,4144.0
2865.0,3316.4595,6014.0
9580.0,8232.775,3689.0
5592.0,5034.1743,2304.0
8986.0,7654.9746,2282.0
9269.0,7938.0723,3722.0
9691.0,8277.017,3918.0
9903.0,8412.399,2441.0
10156.0,8599.463,4035.0
10084.0,8567.674,4100.0
9755.0,8280.827,3741.0
9497.0,8135.757,3692.0
9675.0,8249.884,4859.0
10457.0,8808.717,6802.0
11033.0,9451.82,8584.0
11890.0,10843.528,11904.0
12241.0,11803.263,12848.0
12491.0,12085.313,10189.0
11549.0,11128.693,11500.0
10411.0,9766.787,10276.0
9323.0,8528.376,9664.0
8072.0,7431.6514,9457.0
7005.0,6452.429,5405.0
6978.0,6513.437,9464.0
7181.0,6699.4224,9985.0
7649.0,6989.013,2865.0
7727.0,7166.3726,9580.0
6343.0,5959.184,5592.0
2876.0,3417.8623,8986.0
2426.0,3156.764,9269.0
1994.0,2878.5884,9691.0
1687.0,2827.1821,9903.0
1687.0,2816.2776,10156.0
1543.0,2585.2212,10084.0
1616.0,2608.103,9755.0
1752.0,2722.8816,9497.0
3968.0,4348.2764,9675.0
4940.0,5051.924,10457.0
6308.0,6119.875,11033.0
6619.0,6310.474,11890.0
7097.0,6417.28,12241.0
7258.0,6475.688,12491.0
7656.0,6637.974,11549.0
6730.0,6237.6655,10411.0
7308.0,6838.816,9323.0
9685.0,8713.939,8072.0
10039.0,8921.677,7005.0
10506.0,9242.756,6978.0
10134.0,8965.693,7181.0
9621.0,8581.865,7649.0
8982.0,8246.088,7727.0
6125.0,5975.569,6343.0
5188.0,5079.2603,2876.0
8441.0,7608.941,2426.0
8104.0,7399.0786,1994.0
