actual,xgboost_predicted,naive_predicted
1408.0,1342.0117,4125.0
1401.0,1356.6725,3450.0
1250.0,1279.0917,3270.0
1132.0,1178.0319,3045.0
1094.0,1178.0319,3528.0
1087.0,1172.3713,3947.0
1172.0,1231.3462,3731.0
1286.0,1320.1323,3281.0
1506.0,1451.7366,2999.0
1669.0,1626.4093,2992.0
1813.0,1702.327,2727.0
2360.0,2526.7852,2877.0
3483.0,4277.271,3461.0
4388.0,5450.5337,5145.0
5129.0,6155.3345,6442.0
5211.0,5914.14,6595.0
5018.0,4981.814,5910.0
3719.0,3874.008,4879.0
4914.0,4004.4304,3470.0
4887.0,3799.5603,2066.0
5147.0,4517.522,1636.0
5444.0,4821.1626,1490.0
5670.0,4962.488,1231.0
5740.0,5072.198,1490.0
5777.0,5068.9697,1408.0
5396.0,4765.564,1401.0
4108.0,3643.6287,1250.0
3851.0,3400.265,1132.0
4026.0,3626.4312,1094.0
3859.0,3394.5093,1087.0
3809.0,3366.02,1172.0
3819.0,3349.557,1286.0
3900.0,3378.0461,1506.0
3832.0,3349.847,1669.0
3754.0,3314.0603,1813.0
3732.0,3112.42,2360.0
3674.0,3204.6482,3483.0
4189.0,3815.8577,4388.0
4508.0,4556.117,5129.0
4667.0,4778.2217,5211.0
4320.0,4546.1245,5018.0
3808.0,3934.6672,3719.0
3208.0,3028.5352,4914.0
2452.0,2239.8452,4887.0
2435.0,2165.1353,5147.0
2377.0,2142.4568,5444.0
2515.0,2241.9255,5670.0
2499.0,2216.9036,5740.0
2519.0,2216.9036,5777.0
2574.0,2263.2002,5396.0
3524.0,3061.3909,4108.0
5407.0,4692.3555,3851.0
3927.0,3389.3135,4026.0
4074.0,3570.558,3859.0
6295.0,5606.9595,3809.0
6426.0,5636.889,3819.0
6643.0,5914.936,3900.0
6620.0,5911.8716,3832.0
3872.0,3350.079,3754.0
3673.0,3459.9805,3732.0
5538.0,6188.0093,3674.0
9324.0,9876.128,4189.0
10064.0,10927.519,4508.0
10355.0,11408.04,4667.0
8417.0,9853.057,4320.0
7611.0,8074.105,3808.0
5978.0,6135.4907,3208.0
4264.0,3790.0564,2452.0
4548.0,3892.232,2435.0
4649.0,3992.984,2377.0
4343.0,3723.0647,2515.0
4144.0,3564.122,2499.0
6014.0,5292.574,2519.0
3689.0,3173.64,2574.0
2304.0,1997.3752,3524.0
2282.0,2007.8689,5407.0
3722.0,3230.9265,3927.0
3918.0,3367.4155,4074.0
2441.0,2138.038,6295.0
4035.0,3529.851,6426.0
4100.0,3548.6602,6643.0
3741.0,3227.8623,6620.0
3692.0,3223.2017,3872.0
4859.0,5223.7246,3673.0
6802.0,8007.599,5538.0
8584.0,8949.234,9324.0
11904.0,10877.604,10064.0
12848.0,11965.814,10355.0
10189.0,9478.881,8417.0
11500.0,9511.22,7611.0
10276.0,8428.686,5978.0
9664.0,8112.0664,4264.0
9457.0,7951.122,4548.0
5405.0,4663.8076,4649.0
9464.0,7927.806,4343.0
9985.0,8399.753,4144.0
2865.0,2520.3677,6014.0
9580.0,8136.9316,3689.0
5592.0,4814.2637,2304.0
8986.0,7585.0083,2282.0
9269.0,7778.7466,3722.0
9691.0,8227.751,3918.0
9903.0,8206.294,2441.0
10156.0,8492.649,4035.0
10084.0,8512.026,4100.0
9755.0,8298.383,3741.0
9497.0,7939.9766,3692.0
9675.0,8078.393,4859.0
10457.0,8359.09,6802.0
11033.0,8181.748,8584.0
11890.0,9714.615,11904.0
12241.0,10253.8955,12848.0
12491.0,10784.711,10189.0
11549.0,10152.727,11500.0
10411.0,9012.366,10276.0
9323.0,8185.5786,9664.0
8072.0,7036.7925,9457.0
7005.0,6219.8145,5405.0
6978.0,6173.1763,9464.0
7181.0,6286.66,9985.0
7649.0,6750.149,2865.0
7727.0,6844.558,9580.0
6343.0,5587.8047,5592.0
2876.0,2532.759,8986.0
2426.0,2147.2122,9269.0
1994.0,1808.8696,9691.0
1687.0,1580.684,9903.0
1687.0,1580.684,10156.0
1543.0,1489.5371,10084.0
1616.0,1545.3234,9755.0
