actual,xgboost_predicted,naive_predicted
4499.0,3616.3438,4214.0
4610.0,3678.8472,4325.0
4458.0,3535.834,4242.0
4385.0,3494.901,4281.0
4291.0,3406.3154,4325.0
4215.0,3406.3154,4326.0
4342.0,3494.901,4533.0
4579.0,3658.2922,2539.0
4796.0,3777.8674,4621.0
4948.0,3889.0442,4851.0
5024.0,3927.226,4617.0
4953.0,3889.0442,4228.0
4696.0,3745.083,4232.0
5015.0,3927.226,4112.0
4981.0,3889.0442,3708.0
4929.0,3879.6443,3790.0
4867.0,3843.4463,3743.0
4731.0,3759.9556,4195.0
3037.0,2488.644,4551.0
4700.0,3745.083,4427.0
2440.0,2024.2881,4530.0
2289.0,1889.6868,4480.0
4155.0,3325.7712,4546.0
3958.0,3063.7385,4605.0
3532.0,2792.9143,4499.0
3436.0,2705.4978,4610.0
3468.0,2757.4429,4458.0
3558.0,2813.8022,4385.0
3413.0,2705.4978,4291.0
3322.0,2666.383,4215.0
3096.0,2455.7478,4342.0
2733.0,2180.8872,4579.0
2494.0,2024.0018,4796.0
2633.0,2120.0486,4948.0
2735.0,2180.8872,5024.0
2532.0,2040.2095,4953.0
2605.0,2104.4268,4696.0
2691.0,2158.1396,5015.0
2637.0,2120.0486,4981.0
2121.0,1733.2584,4929.0
1935.0,1625.1083,4867.0
2050.0,1697.5553,4731.0
1705.0,1459.0099,3037.0
2328.0,1881.5345,4700.0
2465.0,1986.6118,2440.0
2478.0,2024.0018,2289.0
2391.0,1932.101,4155.0
2291.0,1841.8801,3958.0
2414.0,1952.1268,3532.0
2457.0,1986.6118,3436.0
2337.0,1907.1869,3468.0
2435.0,1976.4814,3558.0
2508.0,2024.0018,3413.0
2807.0,2223.378,3322.0
2516.0,2040.2095,3096.0
2350.0,1907.1869,2733.0
2922.0,2330.3618,2494.0
2895.0,2330.3618,2633.0
3208.0,2555.3704,2735.0
3451.0,2752.6318,2532.0
3312.0,2638.6453,2605.0
3117.0,2491.6038,2691.0
2893.0,2330.3618,2637.0
2562.0,2068.3232,2121.0
1860.0,1558.3567,1935.0
1762.0,1490.7273,2050.0
1567.0,1353.5305,1705.0
2106.0,1733.2584,2328.0
2534.0,2040.2095,2465.0
2391.0,1932.101,2478.0
1993.0,1652.2275,2391.0
1755.0,1477.4117,2291.0
1804.0,1506.3937,2414.0
1612.0,1380.257,2457.0
1451.0,1272.045,2337.0
1152.0,1047.4562,2435.0
1009.0,946.18066,2508.0
1023.0,967.3423,2807.0
995.0,936.0156,2516.0
867.0,841.006,2350.0
849.0,831.2464,2922.0
899.0,868.3769,2895.0
903.0,877.48315,3208.0
871.0,841.006,3451.0
795.0,789.0616,3312.0
793.0,789.0616,3117.0
856.0,841.006,2893.0
853.0,831.2464,2562.0
858.0,841.006,1860.0
739.0,750.5445,1762.0
652.0,688.5475,1567.0
624.0,671.6949,2106.0
598.0,648.73474,2534.0
669.0,695.7681,2391.0
711.0,825.5594,1993.0
843.0,933.9577,1755.0
928.0,981.2877,1804.0
1024.0,1070.0533,1612.0
1024.0,1070.0533,1451.0
1010.0,1048.8914,1152.0
1108.0,1125.0338,1009.0
1434.0,1355.5032,1023.0
1733.0,1569.698,995.0
1954.0,1732.1355,867.0
1166.0,1166.5769,849.0
2928.0,2434.8875,899.0
3183.0,2658.0815,903.0
3418.0,2808.209,871.0
3645.0,2974.847,795.0
3912.0,3166.4497,793.0
4020.0,3241.7224,856.0
4111.0,3261.495,853.0
3717.0,3035.3093,858.0
2738.0,2283.5981,739.0
2626.0,2207.1377,652.0
2644.0,2222.7598,624.0
2467.0,2089.3215,598.0
2431.0,2079.1907,669.0
2417.0,2054.8374,711.0
2463.0,2089.3215,843.0
2393.0,2034.8116,928.0
2320.0,1984.2452,1024.0
2245.0,1935.0271,1024.0
2049.0,1800.266,1010.0
1838.0,1637.7709,1108.0
1623.0,1498.3527,1434.0
1556.0,1435.8685,1733.0
1300.0,1272.5818,1954.0
1209.0,1204.1521,1166.0
1205.0,1196.205,2928.0
1027.0,1070.0533,3183.0
1142.0,1150.1669,3418.0
1101.0,1125.0338,3645.0
1155.0,1150.1669,3912.0
1105.0,1125.0338,4020.0
1150.0,1150.1669,4111.0
1140.0,1136.333,3717.0
1887.0,1675.6298,2738.0
2493.0,2126.7122,2626.0
1720.0,1569.698,2644.0
1789.0,1609.1044,2467.0
3379.0,2783.037,2431.0
3434.0,2808.209,2417.0
3657.0,2974.847,2463.0
3854.0,3131.4634,2393.0
1866.0,1661.0674,2320.0
1462.0,1387.7,2245.0
1956.0,1732.1355,2049.0
3791.0,3073.0671,1838.0
3532.0,2895.6255,1623.0
3551.0,2916.5134,1556.0
2243.0,1935.0271,1300.0
2374.0,2020.4398,1209.0
2399.0,2054.8374,1205.0
2136.0,1879.0332,1027.0
2707.0,2260.8506,1142.0
2869.0,2388.0085,1101.0
2751.0,2305.915,1155.0
2701.0,2260.8506,1105.0
2856.0,2388.0085,1150.0
2458.0,2089.3215,1140.0
1286.0,1270.7593,1887.0
1017.0,1070.0533,2493.0
2016.0,1782.802,1720.0
2204.0,1914.5975,1789.0
1153.0,1019.6908,3379.0
2431.0,1946.5154,3434.0
2542.0,2030.0919,3657.0
2217.0,1797.5149,3854.0
1995.0,1641.4797,1866.0
1969.0,1599.777,1462.0
1763.0,1461.0795,1956.0
1533.0,1303.51,3791.0
2518.0,2010.2434,3532.0
2831.0,2236.792,3551.0
1951.0,1595.4604,2243.0
3562.0,2783.8372,2374.0
4112.0,3128.819,2399.0
4639.0,3524.8442,2136.0
4868.0,3652.9382,2707.0
2447.0,1956.6458,2869.0
4710.0,3561.1033,2751.0
4925.0,3695.1428,2701.0
462.0,532.697,2856.0
4946.0,3701.8267,2458.0
2490.0,1994.0358,1286.0
4686.0,3535.3625,1017.0
4790.0,3587.3594,2016.0
4912.0,3695.1428,2204.0
4928.0,3695.1428,1153.0
4948.0,3701.8267,2431.0
4895.0,3652.9382,2542.0
4723.0,3561.1033,2217.0
4619.0,3506.8923,1995.0
4706.0,3561.1033,1969.0
4756.0,3569.4475,1763.0
4824.0,3587.3594,1533.0
4893.0,3652.9382,2518.0
4778.0,3575.9727,2831.0
4885.0,3652.9382,1951.0
4844.0,3652.9382,3562.0
4842.0,3652.9382,4112.0
4859.0,3652.9382,4639.0
4625.0,3524.8442,4868.0
4287.0,3234.3604,2447.0
4609.0,3506.8923,4710.0
4632.0,3524.8442,4925.0
4586.0,3486.3374,462.0
4248.0,3234.3604,4946.0
3450.0,2722.667,2490.0
1871.0,1528.7089,4686.0
1489.0,1266.1495,4790.0
1146.0,1019.6908,4912.0
973.0,890.77936,4928.0
940.0,857.50836,4948.0
734.0,722.7792,4895.0
712.0,695.0835,4723.0
820.0,781.761,4619.0
1368.0,1184.2429,4706.0
1508.0,1275.8726,4756.0
1589.0,1345.1493,4824.0
1856.0,1528.7089,4893.0
2019.0,1650.4435,4778.0
2437.0,1946.5154,4885.0
2813.0,2193.4128,4844.0
3043.0,2394.7007,4842.0
2480.0,1994.0358,4859.0
4241.0,3234.3604,4625.0
4585.0,3486.3374,4287.0
4741.0,3569.4475,4609.0
4592.0,3506.8923,4632.0
4706.0,3561.1033,4586.0
4608.0,3506.8923,4248.0
3317.0,2608.68,3450.0
2110.0,1703.6106,1871.0
