actual,xgboost_predicted,naive_predicted
3809.0,3562.8623,1172.0
3819.0,3562.8623,1286.0
3900.0,3670.8484,1506.0
3832.0,3594.5618,1669.0
3754.0,3540.076,1811.0
3662.0,3469.6296,1907.0
3430.0,3279.0898,1898.0
3241.0,3142.326,2083.0
3023.0,2943.404,2519.0
2962.0,2896.772,2906.0
2650.0,2580.3289,3258.0
2603.0,2565.2534,2575.0
2554.0,2518.7874,4452.0
2330.0,2321.2703,4852.0
2435.0,2390.6755,5147.0
2377.0,2390.6755,5444.0
2515.0,2510.794,5670.0
2499.0,2451.8828,5740.0
2519.0,2510.794,5777.0
2574.0,2521.5728,5396.0
3524.0,3343.9377,4108.0
5407.0,4855.485,3851.0
3927.0,3670.8484,4026.0
4074.0,3817.6335,3859.0
6295.0,5616.8477,3809.0
6426.0,5767.452,3819.0
6643.0,5968.963,3900.0
6620.0,5936.158,3832.0
3872.0,3634.7522,3754.0
3303.0,3185.8384,3662.0
3868.0,3634.7522,3430.0
6139.0,5515.0166,3241.0
5899.0,5265.7344,3023.0
5915.0,5265.7344,2962.0
4427.0,4108.296,2650.0
4506.0,4139.646,2603.0
4263.0,3974.4885,2554.0
3926.0,3670.8484,2330.0
4548.0,4175.555,2435.0
4649.0,4303.526,2377.0
4343.0,4031.8586,2515.0
4144.0,3878.8496,2499.0
6014.0,5407.021,2519.0
3689.0,3510.9275,2574.0
2304.0,2318.2585,3524.0
2282.0,2318.2585,5407.0
3722.0,3540.076,3927.0
3918.0,3670.8484,4074.0
2441.0,2431.243,6295.0
4035.0,3800.3386,6426.0
4100.0,3834.433,6643.0
3741.0,3540.076,6620.0
3676.0,3469.6296,3872.0
4044.0,3800.3386,3303.0
4567.0,4202.962,3868.0
5144.0,4723.137,6139.0
7439.0,6651.054,5899.0
8398.0,7320.0825,5915.0
6684.0,6074.0713,4427.0
9210.0,8042.3467,4506.0
9320.0,8170.2656,4263.0
9552.0,8390.577,3926.0
9456.0,8237.361,4548.0
5405.0,4855.485,4649.0
9464.0,8237.361,4343.0
9985.0,8707.25,4144.0
2865.0,2820.049,6014.0
9580.0,8390.577,3689.0
5592.0,5056.394,2304.0
8986.0,7868.05,2282.0
9269.0,8112.17,3722.0
9691.0,8436.6875,3918.0
9903.0,8635.735,2441.0
10156.0,8851.6,4035.0
10084.0,8776.661,4100.0
9755.0,8594.184,3741.0
9497.0,8237.361,3676.0
9611.0,8399.84,4044.0
10021.0,8707.25,4567.0
10017.0,8707.25,5144.0
9940.0,8658.126,7439.0
9576.0,8390.577,8398.0
9631.0,8399.84,6684.0
9299.0,8112.17,9210.0
9036.0,7904.2915,9320.0
8981.0,7868.05,9552.0
8072.0,7144.3447,9456.0
7005.0,6299.5215,5405.0
6978.0,6299.5215,9464.0
7181.0,6498.562,9985.0
7649.0,6824.731,2865.0
7727.0,6849.71,9580.0
6343.0,5673.3223,5592.0
2876.0,2820.049,8986.0
2426.0,2390.6755,9269.0
1994.0,2113.3237,9691.0
1687.0,1880.9976,9903.0
1687.0,1880.9976,10156.0
1543.0,1778.5175,10084.0
1616.0,1822.9265,9755.0
1749.0,1910.0322,9497.0
3746.0,3540.076,9611.0
4340.0,4031.8586,10021.0
5366.0,4855.485,10017.0
5529.0,4972.6606,9940.0
6140.0,5515.0166,9576.0
6600.0,5936.158,9631.0
7265.0,6519.9897,9299.0
6578.0,5903.7534,9036.0
7294.0,6560.453,8981.0
9685.0,8436.6875,8072.0
10039.0,8707.25,7005.0
10506.0,9115.151,6978.0
10134.0,8851.6,7181.0
9621.0,8399.84,7649.0
8982.0,7868.05,7727.0
6125.0,5515.0166,6343.0
5188.0,4723.137,2876.0
8441.0,7320.0825,2426.0
8104.0,7183.942,1994.0
7820.0,6961.9727,1687.0
4978.0,4561.3013,1687.0
4815.0,4390.1963,1543.0
2463.0,2431.243,1616.0
6273.0,5616.8477,1749.0
3669.0,3469.6296,3746.0
2265.0,2318.2585,4340.0
2288.0,2318.2585,5366.0
2517.0,2510.794,5529.0
2037.0,2113.3237,6140.0
2247.0,2272.8267,6600.0
1910.0,2032.291,7265.0
1873.0,2000.798,6578.0
6184.0,5519.7783,7294.0
3966.0,3721.0525,9685.0
4505.0,4139.646,10039.0
5711.0,5135.9385,10506.0
5708.0,5135.9385,10134.0
5459.0,4878.035,9621.0
5962.0,5272.1724,8982.0
1580.0,1801.3777,6125.0
6375.0,5714.8447,5188.0
8471.0,7437.9844,8441.0
8241.0,7268.344,8104.0
8225.0,7268.344,7820.0
6814.0,6184.7695,4978.0
5793.0,5214.185,4815.0
8311.0,7314.357,2463.0
6103.0,5489.7715,6273.0
7218.0,6498.562,3669.0
7557.0,6762.4946,2265.0
11174.0,9654.908,2288.0
8396.0,7320.0825,2517.0
8913.0,7823.741,2037.0
10343.0,8973.692,2247.0
7153.0,6478.4688,1910.0
9967.0,8658.126,1873.0
8011.0,7108.9585,6184.0
5482.0,4955.817,3966.0
7185.0,6498.562,4505.0
8573.0,7528.853,5711.0
8332.0,7314.357,5708.0
8681.0,7598.4814,5459.0
8481.0,7437.9844,5962.0
6151.0,5519.7783,1580.0
8676.0,7598.4814,6375.0
6163.0,5519.7783,8471.0
3923.0,3670.8484,8241.0
10381.0,8973.692,8225.0
10944.0,9445.305,6814.0
9769.0,8594.184,5793.0
10010.0,8707.25,8311.0
11832.0,10077.827,6103.0
9531.0,8390.577,7218.0
9946.0,8658.126,7557.0
10141.0,8851.6,11174.0
11103.0,9622.078,8396.0
11282.0,9717.821,8913.0
11674.0,9989.577,10343.0
10264.0,8940.616,7153.0
10948.0,9445.305,9967.0
9285.0,8112.17,8011.0
