actual,nn_predicted,naive_predicted
2272.0,2393.812,506.0
2656.0,2746.6013,504.0
2974.0,3020.1023,476.0
3000.0,3050.4338,441.0
2937.0,3008.6812,455.0
2694.0,2801.3318,450.0
2662.0,2758.677,428.0
2577.0,2644.0837,458.0
2401.0,2458.3733,474.0
2378.0,2473.9382,540.0
2409.0,2478.8823,524.0
2435.0,2499.7327,498.0
2429.0,2498.7383,525.0
2643.0,2713.3289,655.0
2868.0,2936.2576,743.0
3197.0,3209.4622,835.0
3394.0,3352.8298,778.0
3546.0,3475.8386,788.0
3539.0,3471.53,908.0
3550.0,3475.3474,1084.0
3336.0,3317.8928,1348.0
3296.0,3267.0364,649.0
3156.0,3164.7405,1508.0
3087.0,3117.9885,1874.0
2944.0,3006.5073,2272.0
2990.0,3051.6384,2656.0
1551.0,1767.0972,2974.0
3211.0,3260.8152,3000.0
3129.0,3195.8896,2937.0
2953.0,3040.7551,2694.0
1293.0,1519.4105,2662.0
2261.0,2395.74,2577.0
1992.0,2128.371,2401.0
1750.0,1899.1774,2378.0
1564.0,1726.8228,2409.0
1383.0,1569.1569,2435.0
1252.0,1462.792,2429.0
1146.0,1386.441,2643.0
1108.0,1384.0149,2868.0
1018.0,1313.8448,3197.0
1017.0,1294.6848,3394.0
1065.0,1337.7666,3546.0
1230.0,1497.4037,3539.0
1388.0,1644.0554,3550.0
1272.0,1529.0093,3336.0
880.0,1169.0105,3296.0
497.0,833.3659,3156.0
1057.0,1340.2194,3087.0
1177.0,1446.3663,2944.0
1400.0,1648.061,2990.0
1719.0,1926.9661,1551.0
1498.0,1726.2484,3211.0
1442.0,1671.3799,3129.0
1418.0,1638.2506,2953.0
795.0,1023.9746,1293.0
1434.0,1597.1675,2261.0
1331.0,1465.4633,1992.0
728.0,906.79724,1750.0
1695.0,1782.0785,1564.0
2040.0,2085.7808,1383.0
1808.0,1876.7614,1252.0
1382.0,1514.0043,1146.0
1149.0,1327.4679,1108.0
1192.0,1392.4243,1018.0
1218.0,1450.8556,1017.0
1000.0,1252.318,1065.0
1066.0,1299.7128,1230.0
1078.0,1304.0834,1388.0
934.0,1189.7681,1272.0
730.0,1020.15485,880.0
889.0,1173.4843,497.0
1183.0,1451.7942,1057.0
1552.0,1799.73,1177.0
1593.0,1844.6633,1400.0
2062.0,2295.7065,1719.0
1951.0,2194.2478,1498.0
1882.0,2105.1023,1442.0
1863.0,2059.8628,1418.0
1831.0,2030.8136,795.0
1804.0,1992.5813,1434.0
1537.0,1740.9362,1331.0
950.0,1212.6483,728.0
526.0,841.30743,1695.0
535.0,852.65936,2040.0
476.0,828.083,1808.0
549.0,869.0178,1382.0
627.0,943.0356,1149.0
553.0,891.28534,1192.0
613.0,952.8569,1218.0
1044.0,1335.25,1000.0
1416.0,1682.2611,1066.0
1547.0,1796.734,1078.0
1437.0,1694.4955,934.0
1370.0,1634.3914,730.0
1654.0,1926.2965,889.0
1820.0,2059.7886,1183.0
2069.0,2283.14,1552.0
1883.0,2047.2335,1593.0
2098.0,2194.717,2062.0
2414.0,2462.405,1951.0
2926.0,2916.536,1882.0
2945.0,2998.0923,1863.0
3310.0,3290.884,1831.0
3768.0,3664.0715,1804.0
4025.0,3891.973,1537.0
4107.0,3968.8958,950.0
4214.0,4042.6755,526.0
4085.0,3946.1306,535.0
3894.0,3807.4011,476.0
3522.0,3511.3748,549.0
3651.0,3611.0867,627.0
3825.0,3761.2058,553.0
3996.0,3928.6863,613.0
4201.0,4082.831,1044.0
4335.0,4195.256,1416.0
4364.0,4203.4277,1547.0
4217.0,4086.3186,1437.0
4049.0,3968.0789,1370.0
3888.0,3837.9045,1654.0
3837.0,3783.9365,1820.0
3669.0,3636.0212,2069.0
3526.0,3516.5154,1883.0
3499.0,3489.256,2098.0
3461.0,3451.2043,2414.0
3185.0,3238.289,2926.0
3323.0,3359.9548,2945.0
3292.0,3320.7688,3310.0
1636.0,1845.8654,3768.0
3125.0,3181.786,4025.0
3169.0,3182.4365,4107.0
3092.0,3115.678,4214.0
2588.0,2656.1272,4085.0
2642.0,2711.2725,3894.0
2611.0,2700.504,3522.0
2119.0,2273.1223,3651.0
2217.0,2404.4224,3825.0
3000.0,3114.43,3996.0
3333.0,3392.679,4201.0
3502.0,3531.2595,4335.0
3208.0,3299.9065,4364.0
2667.0,2834.9348,4217.0
2378.0,2558.5823,4049.0
2149.0,2346.1704,3888.0
1896.0,2115.172,3837.0
1647.0,1892.763,3669.0
1341.0,1620.9972,3526.0
1331.0,1622.9628,3499.0
1288.0,1573.703,3461.0
1348.0,1643.3417,3185.0
1231.0,1519.6212,3323.0
962.0,1270.162,3292.0
824.0,1109.6952,1636.0
785.0,1072.1859,3125.0
807.0,1084.457,3169.0
793.0,1047.1705,3092.0
862.0,1106.2902,2588.0
941.0,1167.1779,2642.0
936.0,1179.1246,2611.0
963.0,1214.4318,2119.0
1035.0,1293.6698,2217.0
1132.0,1360.9923,3000.0
1032.0,1290.2347,3333.0
1052.0,1374.2473,3502.0
1070.0,1351.2802,3208.0
1108.0,1375.2515,2667.0
1201.0,1496.2644,2378.0
1214.0,1499.6837,2149.0
1219.0,1499.9064,1896.0
1345.0,1613.7922,1647.0
1339.0,1607.0875,1341.0
1359.0,1622.4569,1331.0
1471.0,1683.8871,1288.0
1572.0,1770.629,1348.0
1618.0,1813.2294,1231.0
1690.0,1866.1761,962.0
2118.0,2240.4763,824.0
2081.0,2182.4236,785.0
1787.0,1933.2336,807.0
1882.0,2008.7238,793.0
1646.0,1813.2324,862.0
1504.0,1691.5222,941.0
1386.0,1587.3544,936.0
1238.0,1465.4921,963.0
1264.0,1508.6582,1035.0
1325.0,1573.1132,1132.0
1395.0,1637.0459,1032.0
1249.0,1497.527,1052.0
1295.0,1546.4364,1070.0
1270.0,1530.6259,1108.0
1302.0,1556.308,1201.0
1253.0,1513.0592,1214.0
1160.0,1415.7179,1219.0
1118.0,1375.6698,1345.0
1161.0,1405.7072,1339.0
1312.0,1547.0881,1359.0
1454.0,1661.0681,1471.0
1452.0,1674.7587,1572.0
1316.0,1542.4712,1618.0
667.0,949.5526,1690.0
1389.0,1602.6416,2118.0
758.0,1042.4,2081.0
1561.0,1757.8624,1787.0
1418.0,1612.9052,1882.0
49.0,440.28522,1646.0
1833.0,2010.5414,1504.0
2104.0,2272.1062,1386.0
2215.0,2379.3264,1238.0
2264.0,2449.928,1264.0
2383.0,2571.5088,1325.0
2344.0,2534.5327,1395.0
2215.0,2417.9573,1249.0
2244.0,2424.7954,1295.0
2394.0,2583.0237,1270.0
2512.0,2697.7922,1302.0
2684.0,2855.2424,1253.0
2742.0,2899.826,1160.0
2681.0,2851.2126,1118.0
2662.0,2833.2036,1161.0
2632.0,2806.1414,1312.0
2798.0,2937.111,1454.0
2940.0,3050.077,1452.0
3180.0,3232.865,1316.0
3516.0,3487.927,667.0
3632.0,3560.452,1389.0
3412.0,3334.511,758.0
3188.0,3179.1257,1561.0
1705.0,1833.141,1418.0
3378.0,3343.7322,49.0
3376.0,3368.353,1833.0
3552.0,3498.557,2104.0
3764.0,3693.6714,2215.0
4104.0,3985.1602,2264.0
4236.0,4089.4285,2383.0
4172.0,4044.4915,2344.0
4145.0,4004.1099,2215.0
3907.0,3816.305,2244.0
3735.0,3667.8162,2394.0
3447.0,3457.527,2512.0
3263.0,3307.068,2684.0
3119.0,3189.3533,2742.0
3039.0,3119.1707,2681.0
3080.0,3189.6492,2662.0
2843.0,2984.8345,2632.0
2860.0,3017.9714,2798.0
2750.0,2918.5352,2940.0
1388.0,1667.6755,3180.0
2538.0,2697.2712,3516.0
2375.0,2541.7532,3632.0
2355.0,2514.6428,3412.0
2443.0,2581.8074,3188.0
2574.0,2667.0803,1705.0
2516.0,2615.1775,3378.0
2450.0,2550.4072,3376.0
2347.0,2458.3704,3552.0
2317.0,2433.3538,3764.0
2315.0,2440.5142,4104.0
2395.0,2538.3591,4236.0
2417.0,2569.9822,4172.0
2684.0,2817.3374,4145.0
2969.0,3060.7263,3907.0
2780.0,2902.9436,3735.0
2613.0,2746.1868,3447.0
2387.0,2521.031,3263.0
2205.0,2352.7744,3119.0
1947.0,2111.5032,3039.0
1841.0,2011.4878,3080.0
1704.0,1885.5802,2843.0
1675.0,1872.3483,2860.0
1637.0,1840.2428,2750.0
1593.0,1768.6813,1388.0
1601.0,1747.7058,2538.0
1287.0,1440.9105,2375.0
1031.0,1195.6432,2355.0
876.0,1053.4323,2443.0
827.0,998.00305,2574.0
826.0,990.2289,2516.0
938.0,1093.1559,2450.0
960.0,1116.4196,2347.0
1029.0,1191.1171,2317.0
1029.0,1197.5265,2315.0
1212.0,1355.3722,2395.0
1232.0,1385.8284,2417.0
1250.0,1400.8646,2684.0
1139.0,1317.7373,2969.0
1394.0,1576.4618,2780.0
1609.0,1780.1394,2613.0
1580.0,1757.265,2387.0
1532.0,1689.3322,2205.0
1570.0,1709.5414,1947.0
1532.0,1689.143,1841.0
1592.0,1752.9281,1704.0
1707.0,1874.2646,1675.0
1894.0,1991.8368,1637.0
1758.0,1862.8495,1593.0
1872.0,1948.1598,1601.0
1836.0,1892.8604,1287.0
1609.0,1652.1034,1031.0
1268.0,1322.1987,876.0
1208.0,1272.4628,827.0
1219.0,1291.8812,826.0
1416.0,1454.753,938.0
1810.0,1835.0712,960.0
1758.0,1810.3114,1029.0
1762.0,1828.5173,1029.0
2201.0,2224.882,1212.0
2349.0,2377.6282,1232.0
2694.0,2689.405,1250.0
2643.0,2638.5403,1139.0
2327.0,2369.7732,1394.0
2437.0,2478.7747,1609.0
2582.0,2616.055,1580.0
2474.0,2536.9402,1532.0
2233.0,2313.0247,1570.0
2210.0,2303.3447,1532.0
2237.0,2324.9324,1592.0
2065.0,2168.2004,1707.0
2329.0,2411.101,1894.0
2501.0,2549.7585,1758.0
2669.0,2684.848,1872.0
2607.0,2643.1328,1836.0
2571.0,2603.1162,1609.0
2491.0,2543.4436,1268.0
2422.0,2488.5261,1208.0
2223.0,2310.4602,1219.0
2602.0,2656.9565,1416.0
2794.0,2847.3542,1810.0
3105.0,3126.3845,1758.0
3290.0,3264.6482,1762.0
3513.0,3449.923,2201.0
3720.0,3640.8538,2349.0
3714.0,3644.0017,2694.0
3815.0,3717.9944,2643.0
3604.0,3533.9788,2327.0
3661.0,3577.9607,2437.0
3442.0,3402.9238,2582.0
3183.0,3192.7808,2474.0
3010.0,3061.2903,2233.0
3232.0,3249.0476,2210.0
3370.0,3348.8608,2237.0
3178.0,3203.242,2065.0
2841.0,2883.5205,2329.0
2668.0,2738.915,2501.0
2833.0,2888.512,2669.0
3012.0,3043.1606,2607.0
3129.0,3143.3528,2571.0
3072.0,3084.3047,2491.0
3119.0,3134.6614,2422.0
2678.0,2731.1287,2223.0
2562.0,2626.6926,2602.0
2793.0,2841.8926,2794.0
3238.0,3228.997,3105.0
3175.0,3194.3062,3290.0
3484.0,3446.7957,3513.0
3743.0,3674.122,3720.0
4011.0,3888.6636,3714.0
4213.0,4053.8884,3815.0
4285.0,4106.8213,3604.0
4209.0,4042.1865,3661.0
4197.0,4027.1072,3442.0
4272.0,4078.2166,3183.0
4229.0,4043.906,3010.0
4066.0,3921.7024,3232.0
3843.0,3746.0134,3370.0
3755.0,3702.533,3178.0
3739.0,3690.9324,2841.0
3790.0,3697.1982,2668.0
3824.0,3700.3074,2833.0
3696.0,3589.0967,3012.0
3546.0,3453.0745,3129.0
3703.0,3553.9988,3072.0
3807.0,3635.012,3119.0
3800.0,3619.3022,2678.0
3704.0,3543.6816,2562.0
3608.0,3511.6177,2793.0
3416.0,3382.5745,3238.0
3264.0,3278.3118,3175.0
3435.0,3399.0935,3484.0
3746.0,3658.0754,3743.0
4060.0,3905.5127,4011.0
4203.0,4016.493,4213.0
4265.0,4072.393,4285.0
4063.0,3915.143,4209.0
3821.0,3728.6257,4197.0
3316.0,3321.0652,4272.0
3008.0,3072.581,4229.0
2836.0,2920.1052,4066.0
2667.0,2754.889,3843.0
2510.0,2621.07,3755.0
2228.0,2363.1008,3739.0
2157.0,2289.0203,3790.0
2083.0,2178.8328,3824.0
1985.0,2075.1636,3696.0
1893.0,1964.1193,3546.0
1821.0,1875.5577,3703.0
1801.0,1879.9125,3807.0
1716.0,1819.3253,3800.0
1544.0,1678.9795,3704.0
1486.0,1656.1544,3608.0
1404.0,1590.5266,3416.0
1624.0,1790.26,3264.0
1596.0,1762.4432,3435.0
1617.0,1792.3176,3746.0
1676.0,1843.02,4060.0
1607.0,1780.0385,4203.0
1521.0,1701.0385,4265.0
1417.0,1605.8197,4063.0
1354.0,1552.8741,3821.0
1351.0,1544.8206,3316.0
1310.0,1511.5919,3008.0
1187.0,1404.1432,2836.0
1127.0,1341.3087,2667.0
977.0,1208.9729,2510.0
929.0,1160.3949,2228.0
796.0,1032.8723,2157.0
818.0,1039.3752,2083.0
744.0,956.9077,1985.0
838.0,1039.7561,1893.0
944.0,1112.6193,1821.0
1035.0,1162.4447,1801.0
1072.0,1192.701,1716.0
1108.0,1255.444,1544.0
1202.0,1367.3372,1486.0
1491.0,1637.5631,1404.0
1769.0,1921.2164,1624.0
2010.0,2131.4495,1596.0
2191.0,2295.8357,1617.0
2263.0,2362.0305,1676.0
2172.0,2269.6006,1607.0
2207.0,2301.0151,1521.0
2091.0,2189.2202,1417.0
1920.0,2033.8812,1354.0
1771.0,1903.6653,1351.0
1705.0,1845.1552,1310.0
1724.0,1860.5665,1187.0
1548.0,1707.2526,1127.0
1640.0,1800.0986,977.0
1630.0,1793.555,929.0
1684.0,1821.4297,796.0
1746.0,1860.4165,818.0
1725.0,1833.2216,744.0
1614.0,1730.1471,838.0
1594.0,1702.4895,944.0
1899.0,1968.5819,1035.0
2401.0,2433.9233,1072.0
2853.0,2863.693,1108.0
2814.0,2840.1086,1202.0
2875.0,2891.2688,1491.0
3036.0,3053.4421,1769.0
3350.0,3312.3435,2010.0
3311.0,3286.028,2191.0
3087.0,3109.4558,2263.0
3006.0,3028.848,2172.0
2938.0,2976.6184,2207.0
2818.0,2865.6692,2091.0
2438.0,2509.1108,1920.0
1982.0,2086.811,1771.0
1635.0,1772.3262,1705.0
1487.0,1643.2858,1724.0
1519.0,1726.133,1548.0
1558.0,1775.9921,1640.0
1568.0,1779.4008,1630.0
1423.0,1630.9534,1684.0
1163.0,1389.6599,1746.0
1120.0,1318.6747,1725.0
1098.0,1255.1088,1614.0
1100.0,1217.8729,1594.0
1191.0,1279.6836,1899.0
1220.0,1327.1862,2401.0
1158.0,1265.6785,2853.0
1154.0,1275.6733,2814.0
1101.0,1183.6879,2875.0
1076.0,1199.858,3036.0
1084.0,1220.3018,3350.0
1185.0,1329.3368,3311.0
1136.0,1305.4288,3087.0
1210.0,1392.9972,3006.0
1154.0,1371.6661,2938.0
1138.0,1366.2924,2818.0
1154.0,1386.1704,2438.0
1012.0,1257.0931,1982.0
903.0,1151.7246,1635.0
888.0,1134.8771,1487.0
940.0,1180.4089,1519.0
954.0,1211.7026,1558.0
817.0,1078.2333,1568.0
641.0,905.57764,1423.0
524.0,799.7206,1163.0
502.0,772.6702,1120.0
507.0,761.0219,1098.0
547.0,774.1449,1100.0
672.0,848.0512,1191.0
710.0,885.3089,1220.0
713.0,896.4616,1158.0
786.0,951.3117,1154.0
912.0,1036.9161,1101.0
1025.0,1195.9271,1076.0
1179.0,1360.0409,1084.0
1274.0,1447.0527,1185.0
1134.0,1325.0599,1136.0
997.0,1187.9508,1210.0
992.0,1187.465,1154.0
980.0,1179.211,1138.0
957.0,1172.2135,1154.0
836.0,1075.1449,1012.0
714.0,975.1336,903.0
621.0,900.11334,888.0
540.0,830.37885,940.0
538.0,847.58417,954.0
516.0,818.07684,817.0
514.0,803.8798,641.0
594.0,863.2302,524.0
677.0,928.9969,502.0
844.0,1059.5568,507.0
861.0,1076.4618,547.0
896.0,1109.1774,672.0
947.0,1154.6935,710.0
959.0,1167.0594,713.0
892.0,1121.8397,786.0
903.0,1145.5543,912.0
946.0,1215.5013,1025.0
1025.0,1275.7201,1179.0
1115.0,1351.6973,1274.0
1138.0,1364.677,1134.0
1096.0,1318.9203,997.0
1058.0,1287.5488,992.0
966.0,1194.9055,980.0
1024.0,1242.841,957.0
1055.0,1313.4594,836.0
1049.0,1305.9779,714.0
1146.0,1390.6499,621.0
1482.0,1699.1022,540.0
1591.0,1813.1235,538.0
1666.0,1876.1338,516.0
1763.0,1946.6827,514.0
1953.0,2103.0945,594.0
1825.0,1976.1792,677.0
1879.0,2008.5157,844.0
2053.0,2156.4326,861.0
2257.0,2326.9246,896.0
2247.0,2324.1921,947.0
2261.0,2353.79,959.0
2319.0,2436.8394,892.0
2713.0,2841.3665,903.0
3016.0,3114.565,946.0
2956.0,3049.195,1025.0
3007.0,3100.6204,1115.0
3196.0,3261.2073,1138.0
3377.0,3390.1003,1096.0
3435.0,3447.1218,1058.0
3336.0,3377.2292,966.0
3228.0,3305.9285,1024.0
3187.0,3279.2722,1055.0
2943.0,3072.9175,1049.0
2814.0,2968.4893,1146.0
2848.0,3007.7292,1482.0
2811.0,2990.3015,1591.0
2666.0,2858.8923,1666.0
2511.0,2714.5276,1763.0
2345.0,2544.1355,1953.0
1278.0,1551.797,1825.0
1112.0,1351.4452,1879.0
2447.0,2548.659,2053.0
2242.0,2339.3386,2257.0
2258.0,2387.2898,2247.0
2537.0,2656.6414,2261.0
2819.0,2930.6243,2319.0
2823.0,2896.0574,2713.0
2857.0,2943.8364,3016.0
2652.0,2784.6287,2956.0
2605.0,2777.1946,3007.0
2430.0,2620.777,3196.0
2254.0,2485.6394,3377.0
1872.0,2133.1116,3435.0
1674.0,1953.1862,3336.0
1607.0,1902.9294,3228.0
1616.0,1904.3802,3187.0
1610.0,1893.147,2943.0
1590.0,1875.5167,2814.0
1793.0,2066.2986,2848.0
1982.0,2249.4219,2811.0
1682.0,1956.3192,2666.0
1733.0,1988.5607,2511.0
1999.0,2198.5085,2345.0
2275.0,2268.2402,1278.0
2327.0,2259.0608,1112.0
2915.0,2726.3928,2447.0
3393.0,3046.6057,2242.0
3795.0,3610.195,2258.0
3547.0,3349.7102,2537.0
3626.0,3463.7458,2819.0
3594.0,3462.8582,2823.0
3559.0,3474.9773,2857.0
2770.0,2874.5315,2652.0
1948.0,2164.2898,2605.0
2095.0,2294.8706,2430.0
1852.0,2072.9568,2254.0
1728.0,1945.0968,1872.0
1835.0,2032.7235,1674.0
2002.0,2199.2605,1607.0
1695.0,1910.857,1616.0
2258.0,2426.4846,1610.0
2621.0,2763.478,1590.0
2685.0,2824.2727,1793.0
3072.0,3179.3508,1982.0
3350.0,3401.5457,1682.0
3620.0,3613.0063,1733.0
3683.0,3650.1338,1999.0
3184.0,3218.5754,2275.0
2440.0,2436.4783,2327.0
2473.0,2457.0256,2915.0
2778.0,2740.8303,3393.0
2815.0,2794.713,3795.0
2982.0,2896.9485,3547.0
2590.0,2637.4773,3626.0
2551.0,2681.43,3594.0
2678.0,2777.8882,3559.0
2729.0,2796.5356,2770.0
2468.0,2573.575,1948.0
2983.0,3045.05,2095.0
2968.0,3045.8489,1852.0
3013.0,3109.661,1728.0
2857.0,2978.255,1835.0
2628.0,2744.1072,2002.0
2305.0,2449.004,1695.0
2178.0,2307.4624,2258.0
1952.0,2081.0986,2621.0
2156.0,2259.153,2685.0
2494.0,2570.173,3072.0
2417.0,2526.082,3350.0
2440.0,2552.2288,3620.0
2709.0,2803.4958,3683.0
2718.0,2798.2598,3184.0
2968.0,3015.418,2440.0
3416.0,3395.8289,2473.0
3511.0,3470.392,2778.0
3593.0,3510.238,2815.0
4100.0,3920.6287,2982.0
4484.0,4237.9346,2590.0
4686.0,4412.039,2551.0
4724.0,4470.703,2678.0
4873.0,4560.3574,2729.0
4915.0,4596.7744,2468.0
4984.0,4640.3623,2983.0
4995.0,4660.4873,2968.0
4917.0,4602.304,3013.0
5013.0,4678.704,2857.0
5031.0,4692.8813,2628.0
4993.0,4666.7124,2305.0
4579.0,4337.3115,2178.0
4206.0,4030.5078,1952.0
4522.0,4260.5933,2156.0
4591.0,4301.007,2494.0
4615.0,4302.5264,2417.0
4764.0,4407.42,2440.0
4847.0,4480.779,2709.0
4937.0,4555.043,2718.0
4970.0,4575.343,2968.0
5028.0,4639.668,3416.0
4960.0,4578.7905,3511.0
4954.0,4553.475,3593.0
5012.0,4618.7715,4100.0
5015.0,4648.1113,4484.0
4837.0,4513.176,4686.0
4831.0,4518.1377,4724.0
4738.0,4443.7705,4873.0
4860.0,4535.083,4915.0
4939.0,4602.536,4984.0
4852.0,4557.836,4995.0
4787.0,4489.3945,4917.0
4721.0,4431.053,5013.0
4694.0,4400.7676,5031.0
4686.0,4389.8276,4993.0
4492.0,4228.6143,4579.0
4398.0,4160.919,4206.0
4246.0,4041.773,4522.0
4047.0,3898.125,4591.0
3543.0,3504.3416,4615.0
2803.0,2817.193,4764.0
2164.0,2181.9333,4847.0
1732.0,1842.8539,4937.0
1607.0,1691.9297,4970.0
1527.0,1614.8212,5028.0
1197.0,1305.0276,4960.0
1014.0,1151.7086,4954.0
1151.0,1303.2357,5012.0
1228.0,1401.9817,5015.0
1068.0,1292.7968,4837.0
907.0,1151.2693,4831.0
704.0,1031.9288,4738.0
563.0,898.44086,4860.0
518.0,864.70074,4939.0
488.0,849.4576,4852.0
414.0,794.96387,4787.0
368.0,748.0145,4721.0
336.0,722.89624,4694.0
335.0,714.27515,4686.0
412.0,744.9175,4492.0
462.0,782.9451,4398.0
472.0,792.17596,4246.0
515.0,816.9674,4047.0
546.0,830.2868,3543.0
530.0,799.3531,2803.0
492.0,754.11523,2164.0
526.0,750.3128,1732.0
524.0,766.2005,1607.0
310.0,609.233,1527.0
585.0,808.6956,1197.0
613.0,843.16974,1014.0
714.0,912.06866,1151.0
795.0,993.94714,1228.0
759.0,995.82574,1068.0
787.0,1031.208,907.0
787.0,1009.0334,704.0
764.0,995.3834,563.0
772.0,996.165,518.0
784.0,1017.39856,488.0
840.0,1059.9744,414.0
841.0,1080.4614,368.0
809.0,1055.9396,336.0
771.0,1023.50385,335.0
619.0,889.94147,412.0
468.0,764.79095,462.0
356.0,674.22577,472.0
310.0,633.3127,515.0
263.0,600.1528,546.0
228.0,561.47095,530.0
206.0,539.53064,492.0
219.0,551.20184,526.0
211.0,546.86066,524.0
197.0,533.19037,310.0
226.0,552.96875,585.0
238.0,557.46643,613.0
278.0,588.1071,714.0
293.0,611.2598,795.0
339.0,663.2851,759.0
404.0,727.3695,787.0
378.0,709.54315,787.0
366.0,702.30963,764.0
332.0,667.03986,772.0
282.0,620.46204,784.0
279.0,631.6595,840.0
302.0,634.003,841.0
309.0,632.71716,809.0
289.0,615.3808,771.0
255.0,579.215,619.0
226.0,556.1096,468.0
113.0,478.52933,356.0
186.0,534.34735,310.0
178.0,528.0513,263.0
168.0,521.11884,228.0
170.0,542.03394,206.0
172.0,534.9294,219.0
178.0,531.13794,211.0
189.0,535.33575,197.0
208.0,553.44183,226.0
215.0,557.8604,238.0
248.0,555.6538,278.0
325.0,609.47064,293.0
332.0,620.5191,339.0
335.0,627.85614,404.0
295.0,586.5396,378.0
423.0,689.59033,366.0
592.0,846.89465,332.0
731.0,979.63196,282.0
858.0,1092.222,279.0
811.0,1054.6088,302.0
916.0,1152.3862,309.0
1269.0,1473.732,289.0
1514.0,1704.0475,255.0
1382.0,1585.3136,226.0
1367.0,1585.3097,113.0
1381.0,1601.3966,186.0
1408.0,1624.5922,178.0
726.0,997.19415,168.0
54.0,420.5089,170.0
57.0,428.28842,172.0
56.0,419.1784,178.0
55.0,406.31458,189.0
494.0,724.40594,208.0
458.0,701.7002,215.0
955.0,1157.8353,248.0
1017.0,1250.4308,325.0
1136.0,1349.6729,332.0
1195.0,1394.4513,335.0
1121.0,1312.3925,295.0
1052.0,1283.0062,423.0
992.0,1224.7449,592.0
1048.0,1258.6849,731.0
1254.0,1429.5885,858.0
1240.0,1420.8359,811.0
1088.0,1293.7699,916.0
924.0,1152.8748,1269.0
975.0,1205.4242,1514.0
868.0,1105.9955,1382.0
779.0,1012.12146,1367.0
735.0,978.77966,1381.0
711.0,942.3584,1408.0
631.0,883.2018,726.0
518.0,781.5866,54.0
515.0,777.6417,57.0
503.0,752.8745,56.0
588.0,829.29224,55.0
728.0,945.5992,494.0
926.0,1113.8165,458.0
1452.0,1567.7438,955.0
1933.0,2038.3678,1017.0
2040.0,2150.782,1136.0
2357.0,2449.1055,1195.0
2804.0,2880.1755,1121.0
2942.0,3010.3064,1052.0
2751.0,2850.1912,992.0
2929.0,3015.092,1048.0
3295.0,3319.944,1254.0
3298.0,3327.4077,1240.0
3420.0,3412.0208,1088.0
3364.0,3359.8313,924.0
3721.0,3655.2175,975.0
3752.0,3683.1636,868.0
3844.0,3769.368,779.0
3928.0,3832.8787,735.0
4044.0,3913.8982,711.0
3961.0,3821.853,631.0
2756.0,2738.9116,518.0
2553.0,2576.8564,515.0
3726.0,3613.3396,503.0
4074.0,3886.3352,588.0
4179.0,3969.5452,728.0
4017.0,3824.3997,926.0
3971.0,3770.2473,1452.0
4063.0,3841.1746,1933.0
3719.0,3566.1047,2040.0
3691.0,3567.1174,2357.0
3732.0,3662.8135,2804.0
3610.0,3575.9226,2942.0
3674.0,3623.6877,2751.0
3212.0,3274.76,2929.0
3150.0,3209.328,3295.0
3043.0,3108.5264,3298.0
2907.0,3000.1985,3420.0
1429.0,1665.8932,3364.0
2631.0,2750.0679,3721.0
2483.0,2590.05,3752.0
2439.0,2514.9053,3844.0
2311.0,2368.5554,3928.0
2061.0,2184.012,4044.0
2001.0,2126.8281,3961.0
2166.0,2264.3665,2756.0
1857.0,1885.8335,2553.0
1686.0,1709.5713,3726.0
1356.0,1419.5541,4074.0
1187.0,1289.9601,4179.0
1259.0,1370.4796,4017.0
1275.0,1390.0723,3971.0
1225.0,1346.9807,4063.0
1134.0,1292.6686,3719.0
1029.0,1221.8893,3691.0
1174.0,1378.6403,3732.0
1161.0,1365.2303,3610.0
1208.0,1413.0527,3674.0
1420.0,1603.9955,3212.0
1562.0,1754.4628,3150.0
1510.0,1675.8634,3043.0
1563.0,1718.054,2907.0
1377.0,1539.2784,1429.0
1112.0,1307.8716,2631.0
1172.0,1387.1917,2483.0
1352.0,1564.2809,2439.0
1359.0,1570.3262,2311.0
1269.0,1452.1688,2061.0
1113.0,1285.7921,2001.0
1002.0,1186.6989,2166.0
922.0,1046.4545,1857.0
868.0,987.46027,1686.0
898.0,1021.79474,1356.0
823.0,949.1058,1187.0
721.0,829.29126,1259.0
607.0,734.856,1275.0
520.0,666.8924,1225.0
490.0,654.88007,1134.0
446.0,633.81726,1029.0
374.0,593.4168,1174.0
298.0,551.0445,1161.0
291.0,559.3609,1208.0
262.0,537.4289,1420.0
241.0,522.20435,1562.0
245.0,523.38715,1510.0
295.0,564.54083,1563.0
336.0,603.278,1377.0
327.0,597.80695,1112.0
256.0,552.35724,1172.0
287.0,598.76227,1352.0
309.0,602.46277,1359.0
383.0,643.38837,1269.0
235.0,508.0467,1113.0
515.0,722.6624,1002.0
25.0,351.7354,922.0
191.0,475.20142,868.0
239.0,547.1139,898.0
410.0,663.6368,823.0
245.0,556.90735,721.0
544.0,775.6735,607.0
605.0,836.1425,520.0
628.0,872.7232,490.0
681.0,943.0378,446.0
860.0,1096.2468,374.0
1301.0,1499.6061,298.0
1496.0,1671.4166,291.0
1975.0,2115.378,262.0
2320.0,2418.568,241.0
2521.0,2580.4377,245.0
2643.0,2680.299,295.0
2914.0,2915.3677,336.0
2920.0,2930.865,327.0
3168.0,3150.011,256.0
3521.0,3451.9666,287.0
3953.0,3795.9207,309.0
4097.0,3897.0122,383.0
4170.0,3949.639,235.0
4332.0,4076.493,515.0
4126.0,3925.7708,25.0
